date,state,district,pincode,bio_age_5_17,bio_age_17_
14-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03285,6,2
20-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03316,16,8
12-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03309,11,4
11-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03275,22,13
26-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03320,11,16
01-06-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03314,26,17
25-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03301,69,15
01-05-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03310,129,145
06-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03313,0,3
27-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03315,8,4
19-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03303,17,3
08-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03354,12,1
14-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03284,4,1
01-04-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03325,40,31
08-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03295,7,7
01-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03345,6,1
07-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03288,13,4
09-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03294,3,8
06-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03317,2,1
16-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03318,12,1
07-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03326,18,10
01-06-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03294,143,356
14-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03280,3,1
27-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03327,16,5
10-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03327,18,8
25-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03294,43,37
13-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03289,9,3
01-06-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03303,239,358
11-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03284,2,2
02-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03299,4,5
13-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03335,5,1
08-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03316,12,4
03-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03277,15,20
10-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03287,21,12
05-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03314,1,1
09-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03340,24,5
10-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03314,2,0
07-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03299,0,1
01-03-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03280,45,98
18-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03315,0,3
01-07-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03340,167,123
19-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03279,26,9
04-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03318,1,2
13-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03280,0,4
25-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03281,24,14
12-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03279,144,34
27-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03294,28,10
01-07-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03362,35,41
19-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03286,2,1
17-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03291,5,2
08-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03286,4,3
04-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03319,2,3
16-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03345,1,4
02-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03305,3,1
18-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03278,23,4
07-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03320,8,5
15-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03311,5,2
15-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03280,4,1
25-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03281,19,8
05-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03301,23,10
01-03-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03284,58,68
16-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03342,6,0
09-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03285,5,4
01-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03305,1,0
03-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03335,1,0
11-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03311,2,3
04-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03312,15,11
06-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03329,2,1
25-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03334,4,2
01-06-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03317,190,242
09-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03344,3,0
01-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03348,4,3
06-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03342,6,4
06-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03287,34,20
14-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03288,9,2
01-05-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03309,177,202
28-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03320,6,1
18-11-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03325,2,4
26-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03277,21,25
03-09-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03340,3,3
06-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03326,32,13
01-03-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03289,109,146
28-12-2025,Maharashtra,Mumbai Suburban,SAMPLE_PIN_03309,7,3
08-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,9,9
19-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03390,27,17
18-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03373,1,1
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03430,5,4
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03369,11,24
06-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,8,27
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,7,7
08-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03379,2,7
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03409,5,4
14-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03387,26,23
03-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03426,4,5
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03424,1,0
14-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_06359,0,1
18-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03401,11,18
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03392,1,3
13-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06360,1,0
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03426,3,4
17-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,9,13
11-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06361,8,22
18-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03424,2,2
19-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,28,21
01-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03375,15,6
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03443,1,1
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,5,14
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03369,3,0
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03374,0,1
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03430,1,3
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,6,4
14-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,5,3
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03396,13,9
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03370,0,1
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03387,13,22
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03409,1,0
07-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03426,3,0
27-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,18,23
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03405,2,7
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03378,1,5
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03395,9,9
25-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03375,9,9
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03426,7,6
01-05-2025,West Bengal,Murshidabad,SAMPLE_PIN_03401,174,204
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_06362,15,26
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03376,3,4
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03434,10,13
18-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03393,1,1
25-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03370,5,3
15-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,8,7
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03442,0,1
14-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03402,1,3
19-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03437,0,2
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03411,54,101
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03382,5,8
17-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03387,22,42
27-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03412,32,15
04-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,4,18
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03412,30,23
08-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,2,11
11-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03383,10,23
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03373,98,141
29-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03411,8,6
01-04-2025,West Bengal,Murshidabad,SAMPLE_PIN_03407,154,215
07-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,8,3
12-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03429,2,3
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_06363,20,35
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,6,2
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,7,4
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03393,4,1
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03416,1,5
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03394,6,13
18-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03383,8,31
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,1,13
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03398,10,10
13-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,13,7
01-05-2025,West Bengal,Murshidabad,SAMPLE_PIN_03412,348,418
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03390,3,6
25-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,11,7
07-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03390,1,6
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03393,0,2
11-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,16,27
01-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06364,1,0
15-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03416,2,2
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03380,0,4
12-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03435,4,15
01-04-2025,West Bengal,Murshidabad,SAMPLE_PIN_03423,25,15
15-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,11,11
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06363,1,6
12-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03417,21,38
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03390,0,2
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03421,3,0
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03379,1,3
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03396,1,6
09-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03417,5,2
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03405,1,2
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,9,12
13-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03396,4,4
13-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03394,6,8
15-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03437,0,1
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03431,1,1
25-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,16,32
12-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03394,18,21
28-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03364,1,0
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03392,6,8
13-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03417,8,4
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,1,1
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03365,9,19
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03399,4,2
06-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03398,14,14
07-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_00569,1,1
03-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03417,10,22
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,89,119
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03439,2,0
25-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03421,0,1
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,6,11
01-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,11,11
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03424,1,1
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,7,2
18-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03415,0,2
27-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03424,1,1
01-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03376,1,1
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,9,21
08-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,7,6
09-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03405,8,15
13-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03405,8,24
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03423,0,1
13-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03438,2,2
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03403,9,5
09-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,0,1
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03420,11,13
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06361,10,28
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03386,1,4
08-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03365,0,7
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03375,5,13
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03398,151,239
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03392,7,6
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,7,3
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03428,14,17
07-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03363,5,3
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03428,18,21
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,20,33
19-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03422,22,22
18-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03437,0,1
12-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03421,2,0
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03390,41,47
13-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03365,5,2
04-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03379,4,4
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03408,1,4
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03388,32,11
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06365,0,2
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06362,0,5
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03435,12,16
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,5,11
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03395,5,3
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03429,2,6
01-04-2025,West Bengal,Murshidabad,SAMPLE_PIN_03371,142,203
09-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03382,7,8
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03385,220,301
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03428,332,644
25-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,27,33
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03394,16,25
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03403,2,2
06-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03396,6,7
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03387,25,31
15-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03409,4,0
13-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03364,1,1
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,4,2
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03433,1,2
03-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03411,8,1
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,3,1
18-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03389,1,0
14-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03385,3,2
01-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03436,5,3
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03420,3,6
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03371,6,12
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,7,15
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,6,14
09-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,5,5
11-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,15,29
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03370,2,5
07-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03405,10,20
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03382,11,13
08-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,17,27
01-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03392,4,6
01-07-2025,West Bengal,Murshidabad,SAMPLE_PIN_03364,111,119
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03420,11,31
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03421,0,1
01-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_06362,1,0
01-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03423,3,0
01-05-2025,West Bengal,Murshidabad,SAMPLE_PIN_03417,306,374
11-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03422,20,14
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03397,1,2
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03413,4,15
14-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,15,15
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03391,15,5
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_06363,20,36
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03418,0,1
07-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03409,4,1
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06363,0,1
01-07-2025,West Bengal,Murshidabad,SAMPLE_PIN_03430,76,80
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03429,11,11
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03399,4,6
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03391,10,8
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03427,1,3
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03365,6,11
12-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03434,12,13
18-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03440,2,3
07-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03387,12,13
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03378,5,14
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,18,28
02-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03420,22,8
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,145,277
01-05-2025,West Bengal,Murshidabad,SAMPLE_PIN_03409,40,39
09-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03401,4,8
14-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03372,0,2
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,11,13
20-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03391,2,2
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03365,8,20
03-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,14,11
17-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03398,3,7
18-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,11,19
04-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03428,19,20
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06365,0,1
14-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,6,2
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03374,0,1
19-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,0,1
15-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_06364,1,0
18-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03431,0,1
12-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_06365,1,2
08-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03399,3,0
14-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03401,7,12
02-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,14,26
08-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03415,1,0
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03412,33,54
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,21,27
04-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03379,12,11
02-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03415,0,1
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03438,1,0
14-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03418,0,2
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03414,13,30
15-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,11,31
01-07-2025,West Bengal,Murshidabad,SAMPLE_PIN_06363,28,36
28-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03410,3,2
15-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03367,9,8
12-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03412,8,29
13-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03429,0,3
05-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_06366,1,0
28-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03378,0,1
04-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03418,1,0
07-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03443,1,0
01-04-2025,West Bengal,Murshidabad,SAMPLE_PIN_03431,12,21
18-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_06361,3,10
16-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03435,16,30
01-03-2025,West Bengal,Murshidabad,SAMPLE_PIN_03427,126,217
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03404,6,0
13-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03425,12,31
01-06-2025,West Bengal,Murshidabad,SAMPLE_PIN_03432,71,90
10-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03439,0,1
16-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_06367,0,1
29-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03438,0,4
07-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03427,26,16
03-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03366,3,7
06-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03385,10,7
05-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_06366,1,0
10-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03383,9,19
10-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03418,0,1
09-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03407,25,18
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03436,2,8
14-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03413,1,2
14-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03441,2,2
08-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_06359,0,1
11-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03375,4,12
01-05-2025,West Bengal,Murshidabad,SAMPLE_PIN_03385,133,218
17-11-2025,West Bengal,Murshidabad,SAMPLE_PIN_03420,7,15
14-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03392,4,9
11-12-2025,West Bengal,Murshidabad,SAMPLE_PIN_03389,3,0
15-09-2025,West Bengal,Murshidabad,SAMPLE_PIN_03377,3,3
