date,state,district,pincode,demo_age_5_17,demo_age_17_
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,3,7
13-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03043,7,28
15-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,7,9
17-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03034,2,15
29-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,0,7
17-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,7,27
15-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03000,2,20
01-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03030,1,9
03-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03029,0,1
13-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03025,2,12
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03001,0,1
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02993,3,2
09-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03043,2,35
08-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,0,7
11-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_06682,0,1
11-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02995,3,24
13-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02995,7,16
09-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02993,0,1
27-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03011,7,14
09-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03001,1,6
26-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03025,5,49
27-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,7,38
17-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03032,2,4
18-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03003,0,1
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03027,3,3
27-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03033,0,3
11-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,1,9
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02994,2,10
04-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03035,1,5
10-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02994,3,13
27-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03016,1,1
28-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03004,5,6
19-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03032,0,3
14-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02992,4,31
10-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03013,1,4
27-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03021,1,8
29-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03026,0,4
25-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,0,3
07-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,6,13
19-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,1,2
18-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03044,1,8
14-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03027,0,3
15-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02995,6,25
22-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03031,0,1
13-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03009,0,6
03-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03034,2,15
12-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03007,1,33
05-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03016,1,2
02-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03012,0,14
09-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03028,1,4
27-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03040,0,2
01-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03018,3,35
11-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,0,4
29-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03039,1,15
12-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,0,11
11-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,1,9
29-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02999,2,28
05-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03005,0,2
03-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03012,3,13
14-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03007,5,36
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03003,2,10
06-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03036,1,4
28-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03003,1,12
01-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02997,3,20
28-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03012,4,13
12-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03045,2,12
09-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03022,7,27
13-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03024,0,5
05-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03044,2,4
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02998,5,45
10-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03020,4,17
21-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03028,1,1
01-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03030,3,13
08-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03013,0,8
20-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02993,1,1
07-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02994,0,2
25-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03006,3,4
11-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03016,0,5
13-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02992,4,23
15-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03000,2,20
17-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,7,51
08-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03031,2,15
31-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03003,4,15
25-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03016,1,2
01-03-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03004,20,194
04-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03019,7,30
13-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03016,0,2
18-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03027,1,10
16-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03019,2,17
10-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03013,2,8
26-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03014,1,14
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03031,0,6
10-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03028,3,15
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03012,4,5
26-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03027,2,4
14-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03005,4,11
17-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03022,4,10
12-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03005,1,9
15-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03017,4,13
18-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_06682,0,1
11-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02999,4,30
09-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03034,8,17
28-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03015,2,24
19-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03008,1,3
07-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02999,3,4
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03047,1,5
25-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,2,3
19-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,1,3
11-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02997,6,18
05-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03035,4,6
10-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03003,1,12
28-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03021,2,2
19-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03018,7,21
28-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03002,2,17
14-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03031,2,6
20-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03007,1,8
09-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03007,7,46
11-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03023,0,2
02-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03037,0,2
12-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02998,6,38
19-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03012,0,3
23-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03000,3,22
27-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03014,2,6
13-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03045,0,5
17-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,6,3
18-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,0,8
20-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02993,0,1
07-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03028,6,11
13-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02997,1,13
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03006,2,6
17-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03043,0,15
27-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03015,3,27
03-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,1,3
28-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03008,1,7
17-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,4,16
15-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03013,1,3
15-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03038,4,26
28-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03033,1,11
01-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03022,5,26
07-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03004,4,11
02-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03038,7,26
04-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03000,0,32
05-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03014,1,8
29-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,5,8
01-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03006,1,6
24-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03036,0,3
19-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03021,0,5
08-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02998,8,47
19-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03037,0,2
08-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02994,4,13
12-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,0,18
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03005,1,8
05-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03011,1,8
03-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03007,10,34
13-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03008,0,6
15-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03019,2,37
29-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03019,2,20
06-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03018,6,17
12-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02995,0,24
21-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03048,0,3
08-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02993,0,3
30-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03032,0,4
11-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03038,2,22
20-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,0,4
13-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02996,2,3
05-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03030,6,6
04-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,6,15
11-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03017,0,11
16-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03010,7,22
06-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,3,2
17-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,10,57
16-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03030,3,9
04-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03037,0,5
09-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03025,6,48
12-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03036,0,7
26-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03014,1,5
03-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03004,3,11
16-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03042,0,8
16-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03036,2,4
25-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02992,4,28
08-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,12,48
18-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03019,6,37
05-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02992,2,22
09-09-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03011,1,19
04-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03034,10,14
23-10-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03041,0,4
21-12-2025,Tamil Nadu,Madurai,SAMPLE_PIN_02998,4,26
19-11-2025,Tamil Nadu,Madurai,SAMPLE_PIN_03018,7,25
16-09-2025,Kerala,Malappuram,SAMPLE_PIN_03105,3,5
10-11-2025,Kerala,Malappuram,SAMPLE_PIN_03107,1,17
04-11-2025,Kerala,Malappuram,SAMPLE_PIN_03103,0,16
15-09-2025,Kerala,Malappuram,SAMPLE_PIN_03057,1,48
26-12-2025,Kerala,Malappuram,SAMPLE_PIN_03061,1,24
16-09-2025,Kerala,Malappuram,SAMPLE_PIN_03057,3,34
30-10-2025,Kerala,Malappuram,SAMPLE_PIN_03089,3,15
19-09-2025,Kerala,Malappuram,SAMPLE_PIN_03089,2,15
29-12-2025,Kerala,Malappuram,SAMPLE_PIN_03104,0,11
18-12-2025,Kerala,Malappuram,SAMPLE_PIN_03084,0,1
07-12-2025,Kerala,Malappuram,SAMPLE_PIN_03131,0,1
02-09-2025,Kerala,Malappuram,SAMPLE_PIN_03064,1,8
23-10-2025,Kerala,Malappuram,SAMPLE_PIN_03089,0,1
04-12-2025,Kerala,Malappuram,SAMPLE_PIN_03089,1,37
26-10-2025,Kerala,Malappuram,SAMPLE_PIN_03136,1,6
13-12-2025,Kerala,Malappuram,SAMPLE_PIN_03106,1,23
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_06338,0,4
04-12-2025,Kerala,Malappuram,SAMPLE_PIN_03051,2,20
11-12-2025,Kerala,Malappuram,SAMPLE_PIN_03098,2,55
13-11-2025,Kerala,Malappuram,SAMPLE_PIN_03133,0,11
02-09-2025,Kerala,Malappuram,SAMPLE_PIN_03116,0,6
12-12-2025,Kerala,Malappuram,SAMPLE_PIN_03085,2,32
28-12-2025,Kerala,Malappuram,SAMPLE_PIN_03066,1,6
07-12-2025,Kerala,Malappuram,SAMPLE_PIN_03130,0,17
06-12-2025,Kerala,Malappuram,SAMPLE_PIN_03071,3,33
29-11-2025,Kerala,Malappuram,SAMPLE_PIN_03056,4,57
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_03076,1,7
15-10-2025,Kerala,Malappuram,SAMPLE_PIN_03083,2,19
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_03056,2,69
29-10-2025,Kerala,Malappuram,SAMPLE_PIN_03061,0,13
19-10-2025,Kerala,Malappuram,SAMPLE_PIN_03059,1,6
10-09-2025,Kerala,Malappuram,SAMPLE_PIN_03073,1,12
20-09-2025,Kerala,Malappuram,SAMPLE_PIN_03068,3,12
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_02692,0,3
17-10-2025,Kerala,Malappuram,SAMPLE_PIN_03098,1,25
07-11-2025,Kerala,Malappuram,SAMPLE_PIN_03081,0,14
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_06340,0,17
10-12-2025,Kerala,Malappuram,SAMPLE_PIN_03094,0,29
12-12-2025,Kerala,Malappuram,SAMPLE_PIN_03098,6,56
26-12-2025,Kerala,Malappuram,SAMPLE_PIN_03108,1,45
08-09-2025,Kerala,Malappuram,SAMPLE_PIN_03078,0,6
15-09-2025,Kerala,Malappuram,SAMPLE_PIN_03097,0,9
25-10-2025,Kerala,Malappuram,SAMPLE_PIN_03098,3,25
15-12-2025,Kerala,Malappuram,SAMPLE_PIN_03072,2,27
17-09-2025,Kerala,Malappuram,SAMPLE_PIN_03124,0,12
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_03098,4,76
28-12-2025,Kerala,Malappuram,SAMPLE_PIN_03098,0,64
21-12-2025,Kerala,Malappuram,SAMPLE_PIN_03115,0,7
02-12-2025,Kerala,Malappuram,SAMPLE_PIN_03082,3,22
18-09-2025,Kerala,Malappuram,SAMPLE_PIN_03133,1,4
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_03110,2,25
05-09-2025,Kerala,Malappuram,SAMPLE_PIN_03100,0,2
19-12-2025,Kerala,Malappuram,SAMPLE_PIN_03086,0,52
12-12-2025,Kerala,Malappuram,SAMPLE_PIN_03066,1,3
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_03098,5,44
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_06340,1,17
25-11-2025,Kerala,Malappuram,SAMPLE_PIN_03112,0,11
08-11-2025,Kerala,Malappuram,SAMPLE_PIN_03075,4,21
31-10-2025,Kerala,Malappuram,SAMPLE_PIN_03086,1,36
18-12-2025,Kerala,Malappuram,SAMPLE_PIN_03066,0,1
02-11-2025,Kerala,Malappuram,SAMPLE_PIN_03105,2,5
08-11-2025,Kerala,Malappuram,SAMPLE_PIN_03086,1,41
02-09-2025,Kerala,Malappuram,SAMPLE_PIN_03084,0,6
08-11-2025,Kerala,Malappuram,SAMPLE_PIN_02692,0,5
11-09-2025,Kerala,Malappuram,SAMPLE_PIN_03056,2,15
07-11-2025,Kerala,Malappuram,SAMPLE_PIN_03120,3,12
15-11-2025,Kerala,Malappuram,SAMPLE_PIN_03100,3,10
25-10-2025,Kerala,Malappuram,SAMPLE_PIN_03113,1,6
23-12-2025,Kerala,Malappuram,SAMPLE_PIN_03078,0,7
09-11-2025,Kerala,Malappuram,SAMPLE_PIN_03128,0,3
09-09-2025,Kerala,Malappuram,SAMPLE_PIN_03129,0,7
06-09-2025,Kerala,Malappuram,SAMPLE_PIN_03137,0,6
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_06337,0,3
15-11-2025,Kerala,Malappuram,SAMPLE_PIN_03093,0,5
26-12-2025,Kerala,Malappuram,SAMPLE_PIN_06341,2,6
29-11-2025,Kerala,Malappuram,SAMPLE_PIN_06337,1,12
02-09-2025,Kerala,Malappuram,SAMPLE_PIN_03067,2,1
06-12-2025,Kerala,Malappuram,SAMPLE_PIN_03133,0,9
15-09-2025,Kerala,Malappuram,SAMPLE_PIN_03105,0,5
21-12-2025,Kerala,Malappuram,SAMPLE_PIN_03063,0,7
27-10-2025,Kerala,Malappuram,SAMPLE_PIN_03131,0,1
04-11-2025,Kerala,Malappuram,SAMPLE_PIN_03104,2,16
11-12-2025,Kerala,Malappuram,SAMPLE_PIN_03132,1,20
20-10-2025,Kerala,Malappuram,SAMPLE_PIN_03077,0,7
04-11-2025,Kerala,Malappuram,SAMPLE_PIN_03126,1,6
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_03091,0,14
04-12-2025,Kerala,Malappuram,SAMPLE_PIN_03057,2,67
27-12-2025,Kerala,Malappuram,SAMPLE_PIN_06341,0,5
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_03111,5,51
29-11-2025,Kerala,Malappuram,SAMPLE_PIN_03099,2,15
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_03108,1,16
23-10-2025,Kerala,Malappuram,SAMPLE_PIN_03052,0,1
11-12-2025,Kerala,Malappuram,SAMPLE_PIN_03126,0,7
07-11-2025,Kerala,Malappuram,SAMPLE_PIN_03134,0,3
01-09-2025,Kerala,Malappuram,SAMPLE_PIN_03086,1,32
25-10-2025,Kerala,Malappuram,SAMPLE_PIN_03062,0,9
15-09-2025,Kerala,Malappuram,SAMPLE_PIN_03099,0,6
01-03-2025,Kerala,Malappuram,SAMPLE_PIN_03057,83,676
13-12-2025,Kerala,Malappuram,SAMPLE_PIN_06340,0,3
17-09-2025,Kerala,Malappuram,SAMPLE_PIN_03101,1,35
15-11-2025,Kerala,Malappuram,SAMPLE_PIN_03097,0,14
05-09-2025,Kerala,Malappuram,SAMPLE_PIN_03115,0,1
10-11-2025,Kerala,Malappuram,SAMPLE_PIN_03135,1,18
17-09-2025,Kerala,Malappuram,SAMPLE_PIN_03105,1,6
24-12-2025,Kerala,Malappuram,SAMPLE_PIN_03087,0,15
19-09-2025,Kerala,Malappuram,SAMPLE_PIN_03052,0,4
28-10-2025,Kerala,Malappuram,SAMPLE_PIN_03074,0,10
17-10-2025,Kerala,Malappuram,SAMPLE_PIN_03052,1,5
11-09-2025,Kerala,Malappuram,SAMPLE_PIN_03127,1,8
13-11-2025,Kerala,Malappuram,SAMPLE_PIN_03107,2,18
28-10-2025,Kerala,Malappuram,SAMPLE_PIN_03098,1,50
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_03073,0,35
02-11-2025,Kerala,Malappuram,SAMPLE_PIN_03073,1,8
02-12-2025,Kerala,Malappuram,SAMPLE_PIN_03078,0,4
18-11-2025,Kerala,Malappuram,SAMPLE_PIN_03125,0,10
18-11-2025,Kerala,Malappuram,SAMPLE_PIN_03105,0,13
25-10-2025,Kerala,Malappuram,SAMPLE_PIN_03132,1,24
21-12-2025,Kerala,Malappuram,SAMPLE_PIN_03073,0,9
31-10-2025,Kerala,Malappuram,SAMPLE_PIN_03136,0,7
04-12-2025,Kerala,Malappuram,SAMPLE_PIN_03071,1,37
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_06344,0,7
16-11-2025,Kerala,Malappuram,SAMPLE_PIN_03127,0,6
03-09-2025,Kerala,Malappuram,SAMPLE_PIN_03077,2,11
16-12-2025,Kerala,Malappuram,SAMPLE_PIN_03123,0,7
20-12-2025,Kerala,Malappuram,SAMPLE_PIN_03069,1,4
24-10-2025,Kerala,Malappuram,SAMPLE_PIN_03065,2,7
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_03136,0,8
26-11-2025,Kerala,Malappuram,SAMPLE_PIN_03077,0,28
05-11-2025,Kerala,Malappuram,SAMPLE_PIN_03130,3,43
06-11-2025,Kerala,Malappuram,SAMPLE_PIN_03137,2,22
08-12-2025,Kerala,Malappuram,SAMPLE_PIN_03084,0,13
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_03127,1,18
25-11-2025,Kerala,Malappuram,SAMPLE_PIN_02694,0,24
28-10-2025,Kerala,Malappuram,SAMPLE_PIN_03075,0,15
16-12-2025,Kerala,Malappuram,SAMPLE_PIN_03109,0,16
11-09-2025,Kerala,Malappuram,SAMPLE_PIN_03075,1,10
19-09-2025,Kerala,Malappuram,SAMPLE_PIN_03068,0,14
10-09-2025,Kerala,Malappuram,SAMPLE_PIN_03116,0,3
29-11-2025,Kerala,Malappuram,SAMPLE_PIN_03085,4,43
17-10-2025,Kerala,Malappuram,SAMPLE_PIN_03113,1,8
03-12-2025,Kerala,Malappuram,SAMPLE_PIN_03074,0,21
16-11-2025,Kerala,Malappuram,SAMPLE_PIN_03060,0,10
28-11-2025,Kerala,Malappuram,SAMPLE_PIN_03074,0,26
23-12-2025,Kerala,Malappuram,SAMPLE_PIN_03115,1,22
26-10-2025,Kerala,Malappuram,SAMPLE_PIN_03063,2,19
03-09-2025,Kerala,Malappuram,SAMPLE_PIN_03104,1,8
27-11-2025,Kerala,Malappuram,SAMPLE_PIN_03050,3,45
04-12-2025,Kerala,Malappuram,SAMPLE_PIN_03063,1,29
18-10-2025,Kerala,Malappuram,SAMPLE_PIN_03060,0,4
24-10-2025,Kerala,Malappuram,SAMPLE_PIN_03068,3,41
09-12-2025,Kerala,Malappuram,SAMPLE_PIN_03128,0,12
05-09-2025,Kerala,Malappuram,SAMPLE_PIN_03108,0,1
10-12-2025,Kerala,Malappuram,SAMPLE_PIN_03117,0,4
26-10-2025,Kerala,Malappuram,SAMPLE_PIN_03109,2,16
26-10-2025,Kerala,Malappuram,SAMPLE_PIN_03057,7,46
09-11-2025,Kerala,Malappuram,SAMPLE_PIN_06341,0,2
25-11-2025,Kerala,Malappuram,SAMPLE_PIN_02692,0,1
07-11-2025,Kerala,Malappuram,SAMPLE_PIN_03058,2,6
29-11-2025,Kerala,Malappuram,SAMPLE_PIN_03062,0,25
28-12-2025,Kerala,Malappuram,SAMPLE_PIN_06341,0,1
03-11-2025,Kerala,Malappuram,SAMPLE_PIN_03120,0,13
23-12-2025,Kerala,Malappuram,SAMPLE_PIN_03081,1,25
11-11-2025,Kerala,Malappuram,SAMPLE_PIN_03073,0,19
19-12-2025,Kerala,Malappuram,SAMPLE_PIN_03136,0,5
03-09-2025,Kerala,Malappuram,SAMPLE_PIN_03072,0,23
27-10-2025,Kerala,Malappuram,SAMPLE_PIN_03107,1,5
13-09-2025,Kerala,Malappuram,SAMPLE_PIN_03091,1,16
26-10-2025,Kerala,Malappuram,SAMPLE_PIN_03082,0,10
16-12-2025,Kerala,Malappuram,SAMPLE_PIN_03135,0,8
09-11-2025,Kerala,Malappuram,SAMPLE_PIN_03099,1,4
26-12-2025,Kerala,Malappuram,SAMPLE_PIN_03080,0,29
23-12-2025,Kerala,Malappuram,SAMPLE_PIN_03089,1,39
16-12-2025,Kerala,Malappuram,SAMPLE_PIN_03059,0,11
13-09-2025,Kerala,Malappuram,SAMPLE_PIN_03078,1,1
29-10-2025,Kerala,Malappuram,SAMPLE_PIN_03089,1,19
17-09-2025,Kerala,Malappuram,SAMPLE_PIN_03071,1,14
24-10-2025,Kerala,Malappuram,SAMPLE_PIN_03118,3,16
02-12-2025,Kerala,Malappuram,SAMPLE_PIN_03088,1,27
27-10-2025,Kerala,Malappuram,SAMPLE_PIN_03100,1,5
28-10-2025,Kerala,Malappuram,SAMPLE_PIN_03090,1,4
16-11-2025,Kerala,Malappuram,SAMPLE_PIN_03110,0,9
31-10-2025,Kerala,Malappuram,SAMPLE_PIN_02692,0,2
13-09-2025,Kerala,Malappuram,SAMPLE_PIN_03089,2,8
27-10-2025,Kerala,Malappuram,SAMPLE_PIN_03071,1,12
