date,state,district,pincode,age_0_5,age_5_17,age_18_greater
24-10-2025,West Bengal,Nadia,SAMPLE_PIN_00580,1,0,0
16-09-2025,West Bengal,Nadia,SAMPLE_PIN_03531,0,0,2
09-09-2025,West Bengal,Nadia,SAMPLE_PIN_03553,2,0,0
05-09-2025,West Bengal,Nadia,SAMPLE_PIN_03520,1,0,0
23-09-2025,West Bengal,Nadia,SAMPLE_PIN_03552,2,4,0
19-11-2025,West Bengal,Nadia,SAMPLE_PIN_03528,3,3,0
15-09-2025,West Bengal,Nadia,SAMPLE_PIN_03497,2,2,0
06-09-2025,West Bengal,Nadia,SAMPLE_PIN_03499,1,0,2
05-09-2025,West Bengal,Nadia,SAMPLE_PIN_03543,1,1,0
17-10-2025,West Bengal,Nadia,SAMPLE_PIN_03510,1,0,0
07-09-2025,West Bengal,Nadia,SAMPLE_PIN_03503,2,0,0
15-11-2025,West Bengal,Nadia,SAMPLE_PIN_03556,4,0,0
14-09-2025,West Bengal,Nadia,SAMPLE_PIN_03561,5,0,0
30-10-2025,West Bengal,Nadia,SAMPLE_PIN_03561,9,0,0
30-10-2025,West Bengal,Nadia,SAMPLE_PIN_03512,5,0,0
19-09-2025,West Bengal,Nadia,SAMPLE_PIN_03534,5,0,0
21-09-2025,West Bengal,Nadia,SAMPLE_PIN_03507,0,2,2
30-10-2025,West Bengal,Nadia,SAMPLE_PIN_03516,0,1,0
03-09-2025,West Bengal,Nadia,SAMPLE_PIN_03509,3,0,1
06-09-2025,West Bengal,Nadia,SAMPLE_PIN_03553,1,0,0
25-12-2025,West Bengal,Nadia,SAMPLE_PIN_03516,1,0,0
24-10-2025,West Bengal,Nadia,SAMPLE_PIN_03546,1,0,0
26-09-2025,West Bengal,Nadia,SAMPLE_PIN_03432,1,1,0
03-09-2025,West Bengal,Nadia,SAMPLE_PIN_03561,4,0,0
01-07-2025,West Bengal,Nadia,SAMPLE_PIN_03518,107,122,15
11-11-2025,West Bengal,Nadia,SAMPLE_PIN_03519,3,0,0
16-11-2025,West Bengal,Nadia,SAMPLE_PIN_03518,5,1,0
18-09-2025,West Bengal,Nadia,SAMPLE_PIN_03521,2,0,0
24-09-2025,West Bengal,Nadia,SAMPLE_PIN_03517,6,2,1
29-12-2025,West Bengal,Nadia,SAMPLE_PIN_03500,5,0,0
21-09-2025,West Bengal,Nadia,SAMPLE_PIN_03498,1,0,0
16-10-2025,West Bengal,Nadia,SAMPLE_PIN_03532,1,1,0
17-10-2025,West Bengal,Nadia,SAMPLE_PIN_03550,6,0,0
03-09-2025,West Bengal,Nadia,SAMPLE_PIN_03501,4,1,0
19-11-2025,West Bengal,Nadia,SAMPLE_PIN_03558,3,0,0
19-11-2025,West Bengal,Nadia,SAMPLE_PIN_03432,13,4,0
21-12-2025,West Bengal,Nadia,SAMPLE_PIN_03562,1,0,0
03-11-2025,West Bengal,Nadia,SAMPLE_PIN_03542,1,1,0
02-11-2025,West Bengal,Nadia,SAMPLE_PIN_03526,2,1,0
06-09-2025,West Bengal,Nadia,SAMPLE_PIN_03511,0,1,0
23-09-2025,West Bengal,Nadia,SAMPLE_PIN_03531,2,0,1
24-10-2025,West Bengal,Nadia,SAMPLE_PIN_03534,4,0,0
10-11-2025,West Bengal,Nadia,SAMPLE_PIN_03550,1,0,0
30-10-2025,West Bengal,Nadia,SAMPLE_PIN_03532,4,4,0
13-09-2025,West Bengal,Nadia,SAMPLE_PIN_03506,2,0,0
17-09-2025,West Bengal,Nadia,SAMPLE_PIN_03555,1,0,0
14-11-2025,West Bengal,Nadia,SAMPLE_PIN_03532,1,0,0
26-12-2025,West Bengal,Nadia,SAMPLE_PIN_03519,1,1,0
17-09-2025,West Bengal,Nadia,SAMPLE_PIN_03527,1,0,0
30-10-2025,West Bengal,Nadia,SAMPLE_PIN_03510,15,1,0
20-09-2025,West Bengal,Nadia,SAMPLE_PIN_03499,0,3,0
09-09-2025,West Bengal,Nadia,SAMPLE_PIN_03514,14,2,0
19-09-2025,West Bengal,Nadia,SAMPLE_PIN_03542,0,1,0
23-09-2025,West Bengal,Nadia,SAMPLE_PIN_03548,1,0,0
16-09-2025,West Bengal,Nadia,SAMPLE_PIN_03540,1,1,0
25-09-2025,West Bengal,Nadia,SAMPLE_PIN_03531,1,1,0
01-09-2025,West Bengal,Nadia,SAMPLE_PIN_03533,6,1,0
15-12-2025,West Bengal,Nadia,SAMPLE_PIN_03544,1,0,8
03-09-2025,West Bengal,Nadia,SAMPLE_PIN_03518,4,12,0
15-11-2025,West Bengal,Nadia,SAMPLE_PIN_03543,4,2,0
17-10-2025,West Bengal,Nadia,SAMPLE_PIN_03522,1,0,0
29-10-2025,West Bengal,Nadia,SAMPLE_PIN_03536,2,1,0
20-10-2025,West Bengal,Nadia,SAMPLE_PIN_03562,1,0,0
02-09-2025,West Bengal,Nadia,SAMPLE_PIN_03563,2,0,0
17-10-2025,West Bengal,Nadia,SAMPLE_PIN_03504,6,0,0
24-10-2025,West Bengal,Nadia,SAMPLE_PIN_03559,1,0,0
05-09-2025,West Bengal,Nadia,SAMPLE_PIN_03498,4,0,0
02-11-2025,West Bengal,Nadia,SAMPLE_PIN_03499,1,1,0
16-11-2025,West Bengal,Nadia,SAMPLE_PIN_03541,5,4,0
07-09-2025,West Bengal,Nadia,SAMPLE_PIN_03519,4,0,0
15-11-2025,West Bengal,Nadia,SAMPLE_PIN_03557,2,0,0
14-09-2025,West Bengal,Nadia,SAMPLE_PIN_03506,0,1,0
17-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03564,1,0,0
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03565,1,0,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,4,5,0
30-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,7,6,0
19-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,1,1,0
29-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,5,0,0
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03570,1,0,0
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03571,1,0,0
16-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,5,1,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,4,0,0
26-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03574,2,4,0
25-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,0,1,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,2,1,0
31-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,40,43,1
19-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,13,3,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03571,2,0,0
26-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
14-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,5,1,0
17-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,3,4,0
08-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,2,2,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,2,1,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03582,3,1,0
28-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,1,2,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,2,2,0
24-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,0,1,0
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,4,5,0
18-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,1,3,0
30-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,2,0,0
02-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,7,3,0
14-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,2,0,0
26-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03586,5,2,0
23-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,1,0,0
20-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,2,1,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,1,0,0
09-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03589,1,0,0
02-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,2,0,0
26-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,0,1,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,0,0,1
15-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,3,3,0
06-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,12,0,0
01-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,5,2,0
08-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,2,0,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,3,1,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,2,2,0
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,1,1,0
08-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,20,1,0
25-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,2,0
07-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,1,0,0
15-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,5,4,0
26-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,6,1,0
20-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,0,1,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03564,3,2,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,0,2,0
15-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,5,2,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03586,2,2,0
23-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03565,4,0,0
20-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03597,0,1,0
09-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,2,2,0
17-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,3,1,0
31-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,9,8,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,2,0,0
18-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,1,0,0
17-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,21,2,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,8,1,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03598,0,0,2
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,0,2,0
22-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,4,3,0
28-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,1,0,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,2,0,0
17-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,13,3,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,2,0,0
29-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,1,0,0
02-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,17,1,0
02-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,2,0,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,0,2,0
06-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03600,1,2,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,5,3,0
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,2,0,0
02-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,1,0,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03601,1,0,0
15-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,2,2,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,3,2,0
16-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,0,1,0
24-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03602,5,0,0
19-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,3,1,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,0,3,0
29-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,5,2,0
04-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03589,0,3,0
31-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,12,11,0
05-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03603,2,1,0
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
23-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03604,1,0,0
19-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,7,1,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,11,5,10
27-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,3,1,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,11,2,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,3,2,0
09-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,1,0,0
19-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,4,1,0
09-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,5,2,0
19-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,2,1,0
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03598,0,1,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,3,2,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
07-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03574,1,0,0
10-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03570,2,0,0
26-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,6,0,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,1,2,0
26-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,0,1,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,4,3,0
25-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03597,1,0,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,4,1,2
25-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,3,0,1
19-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03601,0,1,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,1,1,0
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,4,3,0
26-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03602,5,1,0
27-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03570,1,0,0
26-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,1,2,1
06-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03606,2,0,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,1,3,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03564,1,0,0
16-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,7,2,1
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,7,4,0
28-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,2,3,0
05-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,1,1,0
24-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,0,1,0
24-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,0,6,0
24-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,1,1,0
31-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,0,1,0
29-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,0,2,0
28-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03589,0,1,0
24-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,2,2,0
10-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03606,5,0,0
10-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,2,0,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,3,0,0
15-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,3,0,0
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,6,1,0
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,3,3,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03604,2,0,0
18-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,17,5,0
22-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,29,1,0
18-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,2,0,0
19-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,3,2,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,2,1,0
01-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,1,0,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03574,1,0,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,8,3,0
18-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,10,3,0
30-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03586,7,5,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03597,1,0,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03607,7,0,0
18-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03597,1,0,0
17-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,2,0,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,3,1,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,2,0,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,2,0,0
04-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,2,0,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,3,0,0
16-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,25,10,1
15-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,12,2,1
08-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,4,4,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03608,1,0,0
18-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03589,6,0,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,3,1,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,10,3,0
23-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,3,0,0
23-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03602,3,0,0
30-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,16,3,0
24-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,2,0,0
18-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,4,1,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,16,0,0
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,3,0,0
28-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03609,2,1,0
07-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,5,0,0
11-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,2,1,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,3,0,0
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,1,1,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,5,1,0
21-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03606,1,0,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03610,0,2,0
11-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,2,1,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03598,1,0,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,0,3,1
24-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,4,4,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03564,2,4,0
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,8,3,0
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,3,0,0
17-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,2,1,0
10-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
24-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,2,2,0
03-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03610,0,1,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03571,1,0,0
27-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,0,1,0
16-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,4,5,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,9,1,0
17-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03574,1,0,0
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,1,2,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,8,2,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,3,0,0
09-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03609,0,2,0
09-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,2,2,0
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,2,1,0
16-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03564,1,0,0
17-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,1,1,0
08-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03609,3,1,0
23-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03565,3,3,0
19-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,12,3,0
02-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03586,5,5,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,0,1,0
26-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
08-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,0,4,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03568,6,1,1
05-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,1,0,0
08-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,9,1,0
06-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,2,0,0
22-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,0,1,0
16-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03582,0,1,0
14-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,1,0,0
15-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03584,1,0,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03575,3,0,0
16-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,0,3,0
12-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03595,1,0,0
13-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03572,3,0,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03570,0,0,1
04-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,12,1,0
05-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03594,1,0,0
31-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03600,3,5,0
28-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,4,2,0
14-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,1,0,1
22-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03576,3,0,0
22-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,1,3,0
17-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03581,10,3,1
26-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,1,0,0
12-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03586,12,3,0
09-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,13,3,0
05-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03608,2,0,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,2,3,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03599,5,2,0
03-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03596,2,0,0
13-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03585,9,0,0
23-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,4,0,0
08-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,1,1,0
18-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,21,4,0
21-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03603,3,0,0
22-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03577,6,5,1
28-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03600,3,0,2
04-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,6,3,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03574,1,0,0
20-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03591,1,0,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03589,2,0,0
08-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03565,3,1,0
10-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03573,1,0,0
11-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03569,3,0,0
26-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,1,2,0
14-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03606,15,0,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03587,2,1,0
30-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03590,2,1,0
25-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03607,1,0,0
19-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03579,1,1,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03597,1,0,0
10-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03588,0,1,0
01-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03571,1,0,0
23-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03600,10,2,0
13-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03583,1,2,2
18-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,6,2,0
19-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03602,1,2,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,3,1,0
16-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03608,2,1,0
15-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03605,5,0,0
11-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03570,0,1,0
06-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03578,1,0,0
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03580,1,1,0
15-12-2025,Rajasthan,Nagaur,SAMPLE_PIN_03604,1,2,0
07-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03567,4,1,0
17-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03609,2,0,0
25-09-2025,Rajasthan,Nagaur,SAMPLE_PIN_03593,8,3,0
19-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03592,3,3,0
29-10-2025,Rajasthan,Nagaur,SAMPLE_PIN_03601,2,0,0
25-11-2025,Rajasthan,Nagaur,SAMPLE_PIN_03566,6,1,0
